Plot 1 FLIR USB Video

				Bx1.Average
Emissivity				0.949999988079071
Distance				0
Reflected temperature				19.999993896484398
Location X				38
Location Y				26
Size X				6
Size Y				10
Surface (pixels)				60

Date	Time	Milliseconds	Relative time	Bx1.Average
18/02/2022	19:44:41	324	2976.757	23.7436177889506
18/02/2022	19:44:41	594	2977.027	23.6846165021261
18/02/2022	19:44:41	864	2977.297	23.7236575762431
18/02/2022	19:44:42	134	2977.567	23.6881567001343
18/02/2022	19:44:42	675	2978.108	23.7501749992371
18/02/2022	19:44:42	945	2978.378	23.6449970245361
18/02/2022	19:44:43	216	2978.649	23.6555422147115
18/02/2022	19:44:43	486	2978.919	23.6660035451253
18/02/2022	19:44:43	756	2979.189	23.7248822848002
18/02/2022	19:44:44	026	2979.459	23.5612363179525
18/02/2022	19:44:44	297	2979.73	23.5803695042928
18/02/2022	19:44:44	567	2980	23.6272736867269
18/02/2022	19:44:45	107	2980.54	23.6144237200419
18/02/2022	19:44:45	378	2980.811	23.6238920529683
18/02/2022	19:44:45	648	2981.081	23.6033496220907
18/02/2022	19:44:45	918	2981.351	23.5458061218262
18/02/2022	19:44:46	189	2981.622	23.610833867391
18/02/2022	19:44:46	459	2981.892	23.6081096331278
18/02/2022	19:44:46	729	2982.162	23.6098791122437
18/02/2022	19:44:46	999	2982.432	23.6661785125732
18/02/2022	19:44:47	270	2982.703	23.6136214892069
18/02/2022	19:44:47	810	2983.243	23.5912790298462
18/02/2022	19:44:48	080	2983.513	23.60064051946
18/02/2022	19:44:48	351	2983.784	23.6072916348775
18/02/2022	19:44:48	621	2984.054	23.553127861023
18/02/2022	19:44:48	891	2984.324	23.6120404879252
18/02/2022	19:44:49	162	2984.595	23.6339981079102
18/02/2022	19:44:49	432	2984.865	23.5728846867879
18/02/2022	19:44:49	972	2985.405	23.5425915400187
18/02/2022	19:44:50	243	2985.676	23.5467765490214
18/02/2022	19:44:50	513	2985.946	23.6075279871623
18/02/2022	19:44:50	783	2986.216	23.5770085016886
18/02/2022	19:44:51	053	2986.486	23.6803646087646
18/02/2022	19:44:51	324	2986.757	23.6134646733602
18/02/2022	19:44:51	594	2987.027	23.5842219034831
18/02/2022	19:44:52	134	2987.567	23.6749101956685
18/02/2022	19:44:52	405	2987.838	23.6389187177022
18/02/2022	19:44:52	675	2988.108	23.6543521245321
18/02/2022	19:44:52	945	2988.378	23.6832045555115
18/02/2022	19:44:53	216	2988.649	23.7003531138102
18/02/2022	19:44:53	486	2988.919	23.7154093742371
18/02/2022	19:44:53	756	2989.189	23.6636680285136
18/02/2022	19:44:54	026	2989.459	23.6772533416748
18/02/2022	19:44:54	567	2990	23.6454484939575
18/02/2022	19:44:54	837	2990.27	23.6079369862874
18/02/2022	19:44:55	107	2990.54	23.5966667811076
18/02/2022	19:44:55	378	2990.811	23.5948981920878
18/02/2022	19:44:55	648	2991.081	23.6053377787272
18/02/2022	19:44:55	918	2991.351	23.5545230865479
18/02/2022	19:44:56	189	2991.622	23.514554532369
18/02/2022	19:44:56	729	2992.162	23.5548662185669
18/02/2022	19:44:56	999	2992.432	23.6136902491252
18/02/2022	19:44:57	270	2992.703	23.5916864395142
18/02/2022	19:44:57	540	2992.973	23.5574768066406
18/02/2022	19:44:57	810	2993.243	23.5792460441589
18/02/2022	19:44:58	351	2993.784	23.612864557902
18/02/2022	19:44:58	621	2994.054	23.571484820048
18/02/2022	19:44:58	891	2994.324	23.4965498288473
18/02/2022	19:44:59	162	2994.595	23.5185063680013
18/02/2022	19:44:59	432	2994.865	23.6031321207682
18/02/2022	19:44:59	702	2995.135	23.6146266937256
18/02/2022	19:44:59	972	2995.405	23.6021942138672
18/02/2022	19:45:00	243	2995.676	23.6181927998861
18/02/2022	19:45:00	783	2996.216	23.5907115300496
18/02/2022	19:45:01	053	2996.486	23.5928363164266
18/02/2022	19:45:01	324	2996.757	23.5693302472432
18/02/2022	19:45:01	594	2997.027	23.6161723454793
18/02/2022	19:45:01	864	2997.297	23.6104800542196
18/02/2022	19:45:02	134	2997.567	23.5553179740906
18/02/2022	19:45:02	405	2997.838	23.5590314547221
18/02/2022	19:45:02	675	2998.108	23.5292123158773
18/02/2022	19:45:03	216	2998.649	23.5315898577372
18/02/2022	19:45:03	486	2998.919	23.5710912386576
18/02/2022	19:45:03	756	2999.189	23.5487544377645
18/02/2022	19:45:04	026	2999.459	23.6440820376078
18/02/2022	19:45:04	297	2999.73	23.5798214594523
18/02/2022	19:45:04	567	3000	23.5230273246765
18/02/2022	19:45:04	837	3000.27	23.5768864949544
18/02/2022	19:45:05	378	3000.811	23.6740298906962
18/02/2022	19:45:05	648	3001.081	23.6448753356934
18/02/2022	19:45:05	918	3001.351	23.6416989644368
18/02/2022	19:45:06	189	3001.622	23.6960558573405
18/02/2022	19:45:06	459	3001.892	23.738338025411
18/02/2022	19:45:06	729	3002.162	23.6936937650045
18/02/2022	19:45:06	999	3002.432	23.6786615053813
18/02/2022	19:45:07	540	3002.973	23.6311909357707
18/02/2022	19:45:07	810	3003.243	23.6955267588298
18/02/2022	19:45:08	080	3003.513	23.6869684537252
18/02/2022	19:45:08	351	3003.784	23.5926786104838
18/02/2022	19:45:08	621	3004.054	23.6150232632955
18/02/2022	19:45:08	891	3004.324	23.5914864222209
18/02/2022	19:45:09	162	3004.595	23.6066913922628
18/02/2022	19:45:09	702	3005.135	23.6318125724792
18/02/2022	19:45:09	972	3005.405	23.5575007756551
18/02/2022	19:45:10	243	3005.676	23.5744941711426
18/02/2022	19:45:10	513	3005.946	23.5831906636556
18/02/2022	19:45:10	783	3006.216	23.5748740832011
18/02/2022	19:45:11	053	3006.486	23.5034981409709
18/02/2022	19:45:11	324	3006.757	23.459544245402
18/02/2022	19:45:11	594	3007.027	23.5398873011271
18/02/2022	19:45:12	134	3007.567	23.5638577143351
18/02/2022	19:45:12	405	3007.838	23.5464220364889
18/02/2022	19:45:12	675	3008.108	23.4985445658366
18/02/2022	19:45:12	945	3008.378	23.5222086906433
18/02/2022	19:45:13	216	3008.649	23.600537109375
18/02/2022	19:45:13	486	3008.919	23.5723400115967
18/02/2022	19:45:14	026	3009.459	23.5936898867289
18/02/2022	19:45:14	297	3009.73	23.6379128138224
18/02/2022	19:45:14	567	3010	23.5984445571899
18/02/2022	19:45:14	837	3010.27	23.625520324707
18/02/2022	19:45:15	107	3010.54	23.6494006792704
18/02/2022	19:45:15	378	3010.811	23.6531553586324
18/02/2022	19:45:15	648	3011.081	23.6664242108663
18/02/2022	19:45:15	918	3011.351	23.6691917101542
18/02/2022	19:45:16	189	3011.622	23.6762771924337
18/02/2022	19:45:16	459	3011.892	23.6565057436625
18/02/2022	19:45:16	999	3012.432	23.6687956174215
18/02/2022	19:45:17	270	3012.703	23.6482420921326
18/02/2022	19:45:17	540	3012.973	23.6512038230896
18/02/2022	19:45:17	810	3013.243	23.6968462308248
18/02/2022	19:45:18	080	3013.513	23.7102468808492
18/02/2022	19:45:18	351	3013.784	23.6703808784485
18/02/2022	19:45:18	621	3014.054	23.6555106480916
18/02/2022	19:45:19	162	3014.595	23.6416979153951
18/02/2022	19:45:19	432	3014.865	23.678665860494
18/02/2022	19:45:19	702	3015.135	23.6769137700399
18/02/2022	19:45:19	972	3015.405	23.6122042020162
18/02/2022	19:45:20	243	3015.676	23.5838041941325
18/02/2022	19:45:20	513	3015.946	23.5821766853333
18/02/2022	19:45:20	783	3016.216	23.6219549496969
18/02/2022	19:45:21	053	3016.486	23.6377380371094
18/02/2022	19:45:21	594	3017.027	23.6340404192607
18/02/2022	19:45:21	864	3017.297	23.6452717145284
18/02/2022	19:45:22	134	3017.567	23.6304344177246
18/02/2022	19:45:22	405	3017.838	23.5966596285502
18/02/2022	19:45:22	675	3018.108	23.6581504503886
18/02/2022	19:45:22	945	3018.378	23.6634317715963
18/02/2022	19:45:23	216	3018.649	23.6506253560384
18/02/2022	19:45:23	486	3018.919	23.5782217343648
18/02/2022	19:45:23	756	3019.189	23.5658121109009
18/02/2022	19:45:24	297	3019.73	23.581840133667
18/02/2022	19:45:24	567	3020	23.5129633903503
18/02/2022	19:45:24	837	3020.27	23.5062000910441
18/02/2022	19:45:25	107	3020.54	23.5608316103617
18/02/2022	19:45:25	378	3020.811	23.5388821601868
18/02/2022	19:45:25	648	3021.081	23.5450574239095
18/02/2022	19:45:25	918	3021.351	23.483705329895
18/02/2022	19:45:26	189	3021.622	23.5518849054972
18/02/2022	19:45:26	729	3022.162	23.5176944732666
18/02/2022	19:45:26	999	3022.432	23.5459673563639
18/02/2022	19:45:27	270	3022.703	23.5618315696716
18/02/2022	19:45:27	540	3022.973	23.5960348129272
18/02/2022	19:45:27	810	3023.243	23.5590918540955
18/02/2022	19:45:28	080	3023.513	23.5307874679565
18/02/2022	19:45:28	351	3023.784	23.6442657788595
18/02/2022	19:45:28	621	3024.054	23.5988161087036
18/02/2022	19:45:28	891	3024.324	23.6188003222148
18/02/2022	19:45:29	432	3024.865	23.5744032859802
18/02/2022	19:45:29	702	3025.135	23.5527049382528
18/02/2022	19:45:29	972	3025.405	23.5596876144409
18/02/2022	19:45:30	243	3025.676	23.5774881045024
18/02/2022	19:45:30	513	3025.946	23.5582848548889
18/02/2022	19:45:30	783	3026.216	23.5592927932739
18/02/2022	19:45:31	053	3026.486	23.5980213483175
18/02/2022	19:45:31	324	3026.757	23.5511505762736
18/02/2022	19:45:31	594	3027.027	23.6464190165202
18/02/2022	19:45:32	134	3027.567	23.5982279459635
18/02/2022	19:45:32	405	3027.838	23.5701394716899
18/02/2022	19:45:32	675	3028.108	23.5788431485494
18/02/2022	19:45:32	945	3028.378	23.5135360081991
18/02/2022	19:45:33	216	3028.649	23.5204963048299
18/02/2022	19:45:33	486	3028.919	23.5177212397257
18/02/2022	19:45:33	756	3029.189	23.518120543162
18/02/2022	19:45:34	026	3029.459	23.5567086537679
18/02/2022	19:45:34	297	3029.73	23.6323557853699
18/02/2022	19:45:34	837	3030.27	23.6311775525411
18/02/2022	19:45:35	107	3030.54	23.6146311124166
18/02/2022	19:45:35	378	3030.811	23.60074634552
18/02/2022	19:45:35	648	3031.081	23.6091002146403
18/02/2022	19:45:35	918	3031.351	23.5930594762166
18/02/2022	19:45:36	189	3031.622	23.6156489690145
18/02/2022	19:45:36	459	3031.892	23.5474369366964
18/02/2022	19:45:36	999	3032.432	23.5220547040304
18/02/2022	19:45:37	270	3032.703	23.5724884668986
18/02/2022	19:45:37	540	3032.973	23.5052487055461
18/02/2022	19:45:37	810	3033.243	23.5266428947449
18/02/2022	19:45:38	080	3033.513	23.5442737897237
18/02/2022	19:45:38	351	3033.784	23.5416855494181
18/02/2022	19:45:38	891	3034.324	23.5218764940898
18/02/2022	19:45:39	162	3034.595	23.4937785466512
18/02/2022	19:45:39	432	3034.865	23.4866038958232
18/02/2022	19:45:39	702	3035.135	23.5333329518636
18/02/2022	19:45:39	972	3035.405	23.5475754102071
18/02/2022	19:45:40	243	3035.676	23.513959534963
18/02/2022	19:45:40	513	3035.946	23.497163772583
18/02/2022	19:45:40	783	3036.216	23.4880313873291
18/02/2022	19:45:41	324	3036.757	23.5060046513875
18/02/2022	19:45:41	594	3037.027	23.5385088602702
18/02/2022	19:45:41	864	3037.297	23.4838732719421
18/02/2022	19:45:42	134	3037.567	23.6156300226847
18/02/2022	19:45:42	405	3037.838	23.5936964035034
18/02/2022	19:45:42	675	3038.108	23.6375490188599
18/02/2022	19:45:42	945	3038.378	23.603901831309
18/02/2022	19:45:43	216	3038.649	23.5790185292562
18/02/2022	19:45:43	486	3038.919	23.5416829744975
18/02/2022	19:45:44	026	3039.459	23.616187953949
18/02/2022	19:45:44	297	3039.73	23.5450248718262
18/02/2022	19:45:44	567	3040	23.5198681513468
18/02/2022	19:45:44	837	3040.27	23.5064522425334
18/02/2022	19:45:45	378	3040.811	23.4907987276713
18/02/2022	19:45:45	648	3041.081	23.4986957550049
18/02/2022	19:45:45	918	3041.351	23.5341409047445
18/02/2022	19:45:46	189	3041.622	23.4858559926351
18/02/2022	19:45:46	459	3041.892	23.5422231674194
18/02/2022	19:45:46	999	3042.432	23.4878356615702
18/02/2022	19:45:47	270	3042.703	23.4254943211873
18/02/2022	19:45:47	540	3042.973	23.4187377929687
18/02/2022	19:45:47	810	3043.243	23.4425371487935
18/02/2022	19:45:48	080	3043.513	23.4771387418111
18/02/2022	19:45:48	351	3043.784	23.4797419548035
18/02/2022	19:45:48	621	3044.054	23.4882069269816
18/02/2022	19:45:49	162	3044.595	23.4030656178792
18/02/2022	19:45:49	432	3044.865	23.3717571894328
18/02/2022	19:45:49	702	3045.135	23.3915906270345
18/02/2022	19:45:49	972	3045.405	23.3535828272502
18/02/2022	19:45:50	243	3045.676	23.3220886866252
18/02/2022	19:45:50	513	3045.946	23.295673529307
18/02/2022	19:45:50	783	3046.216	23.3400368372599
18/02/2022	19:45:51	053	3046.486	23.3357047716777
18/02/2022	19:45:51	594	3047.027	23.3650750478109
18/02/2022	19:45:51	864	3047.297	23.3710284868876
18/02/2022	19:45:52	134	3047.567	23.369868183136
18/02/2022	19:45:52	405	3047.838	23.3763401349386
18/02/2022	19:45:52	675	3048.108	23.4147521972656
18/02/2022	19:45:52	945	3048.378	23.4270499865214
18/02/2022	19:45:53	216	3048.649	23.3999387105306
18/02/2022	19:45:53	756	3049.189	23.378906027476
18/02/2022	19:45:54	026	3049.459	23.3737266540527
18/02/2022	19:45:54	297	3049.73	23.452768389384
18/02/2022	19:45:54	567	3050	23.4262225786845
18/02/2022	19:45:54	837	3050.27	23.3906021436056
18/02/2022	19:45:55	107	3050.54	23.4413286844889
18/02/2022	19:45:55	648	3051.081	23.4947878201803
18/02/2022	19:45:55	918	3051.351	23.4801245689392
18/02/2022	19:45:56	189	3051.622	23.4789317131042
18/02/2022	19:45:56	459	3051.892	23.4291978200277
18/02/2022	19:45:56	729	3052.162	23.4163942654928
18/02/2022	19:45:56	999	3052.432	23.4417460123698
18/02/2022	19:45:57	270	3052.703	23.3852500915527
18/02/2022	19:45:57	810	3053.243	23.4072467168172
18/02/2022	19:45:58	080	3053.513	23.4114166259766
18/02/2022	19:45:58	351	3053.784	23.4340113957723
18/02/2022	19:45:58	621	3054.054	23.4706178029378
18/02/2022	19:45:58	891	3054.324	23.4379416147868
18/02/2022	19:45:59	162	3054.595	23.5153929074605
18/02/2022	19:45:59	702	3055.135	23.4777537345886
18/02/2022	19:45:59	972	3055.405	23.5333649953206
18/02/2022	19:46:00	243	3055.676	23.5221227010091
18/02/2022	19:46:00	513	3055.946	23.5746983846029
18/02/2022	19:46:00	783	3056.216	23.604980913798
18/02/2022	19:46:01	053	3056.486	23.5266516049703
18/02/2022	19:46:01	324	3056.757	23.5562987009684
18/02/2022	19:46:01	594	3057.027	23.5853520393372
18/02/2022	19:46:01	864	3057.297	23.6286742210388
18/02/2022	19:46:02	405	3057.838	23.621390469869
18/02/2022	19:46:02	675	3058.108	23.5653831481934
18/02/2022	19:46:02	945	3058.378	23.5640611966451
18/02/2022	19:46:03	216	3058.649	23.5438611666361
18/02/2022	19:46:03	486	3058.919	23.4785462061564
18/02/2022	19:46:03	756	3059.189	23.5307861328125
18/02/2022	19:46:04	297	3059.73	23.5713392575582
18/02/2022	19:46:04	567	3060	23.4983601888021
18/02/2022	19:46:04	837	3060.27	23.4591195424398
18/02/2022	19:46:05	107	3060.54	23.4945583343506
18/02/2022	19:46:05	378	3060.811	23.3799282709758
18/02/2022	19:46:05	648	3061.081	23.4825335184733
18/02/2022	19:46:05	918	3061.351	23.5182825406392
18/02/2022	19:46:06	189	3061.622	23.4379305521647
18/02/2022	19:46:06	459	3061.892	23.4472730000814
18/02/2022	19:46:06	999	3062.432	23.4195671399434
18/02/2022	19:46:07	270	3062.703	23.4062648455302
18/02/2022	19:46:07	540	3062.973	23.3995466868083
18/02/2022	19:46:07	810	3063.243	23.4381506919861
18/02/2022	19:46:08	080	3063.513	23.4837157885234
18/02/2022	19:46:08	351	3063.784	23.4775333722432
18/02/2022	19:46:08	621	3064.054	23.4577123641968
18/02/2022	19:46:09	162	3064.595	23.4395213762919
18/02/2022	19:46:09	432	3064.865	23.5481760025024
18/02/2022	19:46:09	702	3065.135	23.4868762652079
18/02/2022	19:46:09	972	3065.405	23.478921063741
18/02/2022	19:46:10	243	3065.676	23.5173051516215
18/02/2022	19:46:10	513	3065.946	23.4828581174215
18/02/2022	19:46:10	783	3066.216	23.4797584533691
18/02/2022	19:46:11	053	3066.486	23.4344118118286
18/02/2022	19:46:11	594	3067.027	23.4333794911702
18/02/2022	19:46:11	864	3067.297	23.365852133433
18/02/2022	19:46:12	134	3067.567	23.4189358393351
18/02/2022	19:46:12	405	3067.838	23.4282855987549
18/02/2022	19:46:12	675	3068.108	23.4338145573934
18/02/2022	19:46:12	945	3068.378	23.4603320757548
18/02/2022	19:46:13	216	3068.649	23.46630859375
18/02/2022	19:46:13	756	3069.189	23.4080550193787
18/02/2022	19:46:14	026	3069.459	23.4108371734619
18/02/2022	19:46:14	297	3069.73	23.39637037913
18/02/2022	19:46:14	567	3070	23.3672568321228
18/02/2022	19:46:14	837	3070.27	23.4227521578471
18/02/2022	19:46:15	107	3070.54	23.4769908905029
18/02/2022	19:46:15	648	3071.081	23.5347351074219
18/02/2022	19:46:15	918	3071.351	23.5157456715902
18/02/2022	19:46:16	189	3071.622	23.5489502271016
18/02/2022	19:46:16	459	3071.892	23.5533865292867
18/02/2022	19:46:16	999	3072.432	23.5374600410461
18/02/2022	19:46:17	270	3072.703	23.5163677215576
18/02/2022	19:46:17	540	3072.973	23.5325572331746
18/02/2022	19:46:17	810	3073.243	23.4971610387166
18/02/2022	19:46:18	351	3073.784	23.503684647878
18/02/2022	19:46:18	621	3074.054	23.5226791063944
18/02/2022	19:46:18	891	3074.324	23.5490194320679
18/02/2022	19:46:19	162	3074.595	23.4480511029561
18/02/2022	19:46:19	432	3074.865	23.4668569564819
18/02/2022	19:46:19	702	3075.135	23.5101933797201
18/02/2022	19:46:20	243	3075.676	23.4591409683228
18/02/2022	19:46:20	513	3075.946	23.4546086947123
18/02/2022	19:46:20	783	3076.216	23.4432660420736
18/02/2022	19:46:21	053	3076.486	23.4482583999634
18/02/2022	19:46:21	324	3076.757	23.5173625946045
18/02/2022	19:46:21	594	3077.027	23.4625317891439
18/02/2022	19:46:21	864	3077.297	23.4218812624613
18/02/2022	19:46:22	405	3077.838	23.404096031189
18/02/2022	19:46:22	675	3078.108	23.4644433339437
18/02/2022	19:46:22	945	3078.378	23.4474676450094
18/02/2022	19:46:23	216	3078.649	23.5300256411235
18/02/2022	19:46:23	486	3078.919	23.479353650411
18/02/2022	19:46:23	756	3079.189	23.4805260976156
18/02/2022	19:46:24	026	3079.459	23.5642238299052
18/02/2022	19:46:24	297	3079.73	23.5252250035604
18/02/2022	19:46:24	837	3080.27	23.5309262593587
18/02/2022	19:46:25	107	3080.54	23.493749332428
18/02/2022	19:46:25	107	3080.54	23.493749332428
18/02/2022	19:46:25	107	3080.54	23.493749332428
18/02/2022	19:46:26	729	3082.162	23.2092296918233
18/02/2022	19:46:27	270	3082.703	23.291180674235
18/02/2022	19:46:27	540	3082.973	23.3058423995972
18/02/2022	19:46:27	810	3083.243	23.2919076283773
18/02/2022	19:46:28	080	3083.513	23.2592219988505
18/02/2022	19:46:28	351	3083.784	23.2603786468506
18/02/2022	19:46:28	621	3084.054	23.2982560793559
18/02/2022	19:46:28	891	3084.324	23.2487068494161
18/02/2022	19:46:29	162	3084.595	23.239573097229
18/02/2022	19:46:29	432	3084.865	23.3220466931661
18/02/2022	19:46:29	972	3085.405	23.2399691581726
18/02/2022	19:46:30	243	3085.676	23.2225077311198
18/02/2022	19:46:30	513	3085.946	23.25882396698
18/02/2022	19:46:30	783	3086.216	23.2830409049988
18/02/2022	19:46:31	053	3086.486	23.3145785013835
18/02/2022	19:46:31	324	3086.757	23.2806867917379
18/02/2022	19:46:31	594	3087.027	23.3028186798096
18/02/2022	19:46:32	134	3087.567	23.2228715578715
18/02/2022	19:46:32	405	3087.838	23.2602356910706
18/02/2022	19:46:32	675	3088.108	23.2879599889119
18/02/2022	19:46:32	945	3088.378	23.3522039095561
18/02/2022	19:46:33	216	3088.649	23.3132779757182
18/02/2022	19:46:33	486	3088.919	23.3279664039612
18/02/2022	19:46:33	756	3089.189	23.2964319229126
18/02/2022	19:46:34	297	3089.73	23.3470142364502
18/02/2022	19:46:34	567	3090	23.3785384813945
18/02/2022	19:46:34	837	3090.27	23.3472320874532
18/02/2022	19:46:35	107	3090.54	23.3188361803691
18/02/2022	19:46:35	378	3090.811	23.3047993659973
18/02/2022	19:46:35	918	3091.351	23.2618156115214
18/02/2022	19:46:36	189	3091.622	23.3341655095418
18/02/2022	19:46:36	459	3091.892	23.3450342496236
18/02/2022	19:46:36	729	3092.162	23.3486362139384
18/02/2022	19:46:36	999	3092.432	23.3273921966553
18/02/2022	19:46:37	270	3092.703	23.3759850502014
18/02/2022	19:46:37	810	3093.243	23.2818717638652
18/02/2022	19:46:38	080	3093.513	23.2798544247945
18/02/2022	19:46:38	351	3093.784	23.2831886609395
18/02/2022	19:46:38	621	3094.054	23.2405804634094
18/02/2022	19:46:38	891	3094.324	23.2514292081197
18/02/2022	19:46:39	162	3094.595	23.2489206314087
18/02/2022	19:46:39	432	3094.865	23.2832272211711
18/02/2022	19:46:39	702	3095.135	23.2212686856588
18/02/2022	19:46:39	972	3095.405	23.2393339157105
18/02/2022	19:46:40	243	3095.676	23.2972837766012
18/02/2022	19:46:40	783	3096.216	23.2808068911235
18/02/2022	19:46:41	053	3096.486	23.2270911534627
18/02/2022	19:46:41	324	3096.757	23.2804240544637
18/02/2022	19:46:41	594	3097.027	23.3246429125468
18/02/2022	19:46:41	864	3097.297	23.280825138092
18/02/2022	19:46:42	134	3097.567	23.3109877586365
18/02/2022	19:46:42	405	3097.838	23.2536333719889
18/02/2022	19:46:42	675	3098.108	23.2770612080892
18/02/2022	19:46:42	945	3098.378	23.2772322336833
18/02/2022	19:46:43	486	3098.919	23.2283036231995
18/02/2022	19:46:43	756	3099.189	23.2102029164632
18/02/2022	19:46:44	026	3099.459	23.2035017967224
18/02/2022	19:46:44	297	3099.73	23.2304569562276
18/02/2022	19:46:44	567	3100	23.2504991213481
18/02/2022	19:46:44	837	3100.27	23.2707012494405
18/02/2022	19:46:45	107	3100.54	23.2415753364563
18/02/2022	19:46:45	648	3101.081	23.2727267583211
18/02/2022	19:46:45	918	3101.351	23.2764794985453
18/02/2022	19:46:46	189	3101.622	23.2685726165771
18/02/2022	19:46:46	459	3101.892	23.3020265579224
18/02/2022	19:46:46	729	3102.162	23.3587116241455
18/02/2022	19:46:46	999	3102.432	23.268572807312
18/02/2022	19:46:47	270	3102.703	23.2677568117778
